Sector,Sector_name,Institution,State,Tuition
1,"4-year, public",Wayne State College,NE,5604
1,"4-year, public",East Central University,OK,5599
1,"4-year, public",University of South Florida-Sarasota-Manatee,FL,5587
1,"4-year, public",Winston-Salem State University,NC,5583
1,"4-year, public",Savannah State University,GA,5556
1,"4-year, public",North Carolina Central University,NC,5526
1,"4-year, public",University of Houston-Downtown,TX,5516
1,"4-year, public",University of Alaska Anchorage,AK,5494
1,"4-year, public",Montana State University-Northern,MT,5480
1,"4-year, public",Missouri Southern State University,MO,5416
1,"4-year, public",Georgia Gwinnett College,GA,5352
1,"4-year, public",Western New Mexico University,NM,5346
1,"4-year, public",Cameron University,OK,5340
1,"4-year, public",University of Cincinnati-Clermont College,OH,5316
1,"4-year, public",University of North Carolina at Pembroke,NC,5287
1,"4-year, public",Northeastern State University,OK,5285
1,"4-year, public",The University of Texas at Brownsville,TX,5282
1,"4-year, public",Utah Valley University,UT,5270
1,"4-year, public",Armstrong State University,GA,5266
1,"4-year, public",University of the District of Columbia,DC,5251
1,"4-year, public",The University of Texas of the Permian Basin,TX,5250
1,"4-year, public",Clayton  State University,GA,5246
1,"4-year, public",University of Alaska Fairbanks,AK,5246
1,"4-year, public",Southern University at New Orleans,LA,5218
1,"4-year, public",Harris-Stowe State University,MO,5210
1,"4-year, public",Fashion Institute of Technology,NY,5200
1,"4-year, public",Albany State University,GA,5192
1,"4-year, public",Weber State University,UT,5184
1,"4-year, public",Vincennes University,IN,5174
1,"4-year, public",Miami University-Hamilton,OH,5173
1,"4-year, public",Miami University-Middletown,OH,5173
1,"4-year, public",The University of Texas-Pan American,TX,5173
1,"4-year, public",Georgia Southwestern State University,GA,5158
1,"4-year, public",University of Guam,GU,5098
1,"4-year, public",Ohio University-Zanesville Campus,OH,5076
1,"4-year, public",Ohio University-Chillicothe Campus,OH,5060
1,"4-year, public",Ohio University-Lancaster Campus,OH,5060
1,"4-year, public",Ohio University-Eastern Campus,OH,4872
1,"4-year, public",Ohio University-Southern Campus,OH,4872
1,"4-year, public",Eastern New Mexico University-Main Campus,NM,4858
1,"4-year, public",Florida Atlantic University,FL,4831
1,"4-year, public",University of the Virgin Islands,VI,4794
1,"4-year, public",The University of Montana-Western,MT,4761
1,"4-year, public",University of Arkansas-Fort Smith,AR,4727
1,"4-year, public",Fayetteville State University,NC,4655
1,"4-year, public",University of Wyoming,WY,4646
1,"4-year, public",Oklahoma State University Institute of Technology,OK,4605
1,"4-year, public",Langston University,OK,4603
1,"4-year, public",University of North Georgia,GA,4551
1,"4-year, public",College of Coastal Georgia,GA,4510
1,"4-year, public",New Mexico Highlands University,NM,4500
1,"4-year, public",Elizabeth City State University,NC,4498
1,"4-year, public",Green River Community College,WA,4495
1,"4-year, public",Nevada State College,NV,4482
1,"4-year, public",Fort Hays State University,KS,4469
1,"4-year, public",Dixie State University,UT,4456
1,"4-year, public",Columbia Basin College,WA,4450
1,"4-year, public",Northwest Indian College,WA,4407
1,"4-year, public",East Georgia State College,GA,4284
1,"4-year, public",Yakima Valley Community College,WA,4278
1,"4-year, public",Fort Berthold Community College,ND,4210
1,"4-year, public",Skagit Valley College,WA,4200
1,"4-year, public",Peninsula College,WA,4191
1,"4-year, public",Madison Area Technical College,WI,4133
1,"4-year, public",Northern New Mexico College,NM,4060
1,"4-year, public",Lake Michigan College,MI,4005
1,"4-year, public",Highline College,WA,4000
1,"4-year, public",Dalton State College,GA,3982
1,"4-year, public",Sitting Bull College,ND,3910
1,"4-year, public",Lake Washington Institute of Technology,WA,3907
1,"4-year, public",Seattle Central College,WA,3893
1,"4-year, public",University of Florida-Online,FL,3876
1,"4-year, public",North Seattle College,WA,3862
1,"4-year, public",Centralia College,WA,3858
1,"4-year, public",South Seattle College,WA,3824
1,"4-year, public",Institute of American Indian and Alaska Native Culture,NM,3800
1,"4-year, public",Bellevue College,WA,3754
1,"4-year, public",Olympic College,WA,3720
1,"4-year, public",South Georgia State College,GA,3690
1,"4-year, public",Jackson College,MI,3648
1,"4-year, public",American Samoa Community College,AS,3550
1,"4-year, public",Bismarck State College,ND,3520
1,"4-year, public",Gordon State College,GA,3510
1,"4-year, public",Darton State College,GA,3502
1,"4-year, public",Miami Dade College,FL,3486
1,"4-year, public",Potomac State College of West Virginia University,WV,3480
1,"4-year, public",Middle Georgia State College,GA,3474
1,"4-year, public",Navajo Technical University,NM,3400
1,"4-year, public",Abraham Baldwin Agricultural College,GA,3394
1,"4-year, public",Snow College,UT,3388
1,"4-year, public",Puerto Rico Conservatory of Music,PR,3370
1,"4-year, public",Polk State College,FL,3366
1,"4-year, public",Florida SouthWestern State College,FL,3341
1,"4-year, public",Daytona State College,FL,3306
1,"4-year, public",South Texas College,TX,3306
1,"4-year, public",St Petersburg College,FL,3292
1,"4-year, public",Escuela de Artes Plasticas de Puerto Rico,PR,3248
1,"4-year, public",South Florida State College,FL,3175
1,"4-year, public",Lake-Sumter State College,FL,3172
1,"4-year, public",Pasco-Hernando State College,FL,3155
1,"4-year, public",Seminole State College of Florida,FL,3131
1,"4-year, public",Northwest Florida State College,FL,3124
1,"4-year, public",Chipola College,FL,3120
1,"4-year, public",Florida Gateway College,FL,3100
1,"4-year, public",State College of Florida-Manatee-Sarasota,FL,3074
1,"4-year, public",Atlanta Metropolitan State College,GA,3058
1,"4-year, public",University of Puerto Rico-Carolina,PR,3026
1,"4-year, public",Northwestern Michigan College,MI,3017
1,"4-year, public",Saint Johns River State College,FL,2998
1,"4-year, public",Midland College,TX,2970
1,"4-year, public",West Virginia University at Parkersburg,WV,2928
1,"4-year, public",University of Hawaii Maui College,HI,2862
1,"4-year, public",Oklahoma State University-Oklahoma City,OK,2859
1,"4-year, public",Florida State College at Jacksonville,FL,2830
1,"4-year, public",Northern Marianas College,MP,2820
1,"4-year, public",Gulf Coast State College,FL,2765
1,"4-year, public",Indian River State College,FL,2764
1,"4-year, public",Pensacola State College,FL,2704
1,"4-year, public",College of Southern Nevada,NV,2700
1,"4-year, public",Great Basin College,NV,2700
1,"4-year, public",Western Nevada College,NV,2700
1,"4-year, public",Georgia Highlands College,GA,2595
1,"4-year, public",Oglala Lakota College,SD,2588
1,"4-year, public",College of Central Florida,FL,2570
1,"4-year, public",Broward College,FL,2542
1,"4-year, public",Santa Fe College,FL,2539
1,"4-year, public",Eastern Florida State College,FL,2496
1,"4-year, public",Valencia College,FL,2474
1,"4-year, public",Palm Beach State College,FL,2378
1,"4-year, public",Colegio Universitario de San Juan,PR,2370
1,"4-year, public",Brazosport College,TX,2295
1,"4-year, public",University of Puerto Rico-Bayamon,PR,2212
1,"4-year, public",University of Puerto Rico-Cayey,PR,2212
1,"4-year, public",University of Puerto Rico-Aguadilla,PR,2019
1,"4-year, public",University of Puerto Rico-Arecibo,PR,2019
1,"4-year, public",University of Puerto Rico-Humacao,PR,2019
1,"4-year, public",University of Puerto Rico-Mayaguez,PR,2019
1,"4-year, public",University of Puerto Rico-Ponce,PR,2019
1,"4-year, public",University of Puerto Rico-Rio Piedras,PR,2019
1,"4-year, public",University of Puerto Rico-Utuado,PR,2019
1,"4-year, public",Colorado Mountain College,CO,1548
1,"4-year, public",Dine College,AZ,725
1,"4-year, public",Haskell Indian Nations University,KS,580
2,"4-year, private not-for-profit",Columbia University in the City of New York,NY,51008
2,"4-year, private not-for-profit",Sarah Lawrence College,NY,50780
2,"4-year, private not-for-profit",Landmark College,VT,50080
2,"4-year, private not-for-profit",Vassar College,NY,49570
2,"4-year, private not-for-profit",University of Chicago,IL,49380
2,"4-year, private not-for-profit",Trinity College,CT,49056
2,"4-year, private not-for-profit",Carnegie Mellon University,PA,49022
2,"4-year, private not-for-profit",George Washington University,DC,48760
2,"4-year, private not-for-profit",Oberlin College,OH,48682
2,"4-year, private not-for-profit",Tufts University,MA,48643
2,"4-year, private not-for-profit",Harvey Mudd College,CA,48594
2,"4-year, private not-for-profit",Bard College at Simon's Rock,MA,48551
2,"4-year, private not-for-profit",Amherst College,MA,48526
2,"4-year, private not-for-profit",Franklin and Marshall College,PA,48514
2,"4-year, private not-for-profit",Bucknell University,PA,48498
2,"4-year, private not-for-profit",Union College,NY,48384
2,"4-year, private not-for-profit",Williams College,MA,48310
2,"4-year, private not-for-profit",Tulane University of Louisiana,LA,48305
2,"4-year, private not-for-profit",University of Southern California,CA,48280
2,"4-year, private not-for-profit",Wesleyan University,CT,48272
2,"4-year, private not-for-profit",Bard College,NY,48240
2,"4-year, private not-for-profit",Colgate University,NY,48175
2,"4-year, private not-for-profit",Dartmouth College,NH,48108
2,"4-year, private not-for-profit",Hampshire College,MA,48065
2,"4-year, private not-for-profit",Hobart William Smith Colleges,NY,47908
2,"4-year, private not-for-profit",Rensselaer Polytechnic Institute,NY,47908
2,"4-year, private not-for-profit",St. John's College,NM,47826
2,"4-year, private not-for-profit",Hamilton College,NY,47820
2,"4-year, private not-for-profit",Reed College,OR,47760
2,"4-year, private not-for-profit",Connecticut College,CT,47740
2,"4-year, private not-for-profit",Carleton College,MN,47736
2,"4-year, private not-for-profit",St John's College,MD,47726
2,"4-year, private not-for-profit",Dickinson College,PA,47717
2,"4-year, private not-for-profit",St Lawrence University,NY,47696
2,"4-year, private not-for-profit",University of Pennsylvania,PA,47668
2,"4-year, private not-for-profit",Brandeis University,MA,47558
2,"4-year, private not-for-profit",Occidental College,CA,47522
2,"4-year, private not-for-profit",Gettysburg College,PA,47480
2,"4-year, private not-for-profit",Skidmore College,NY,47464
2,"4-year, private not-for-profit",Boston College,MA,47436
2,"4-year, private not-for-profit",Brown University,RI,47434
2,"4-year, private not-for-profit",Claremont McKenna College,CA,47395
2,"4-year, private not-for-profit",Scripps College,CA,47378
2,"4-year, private not-for-profit",Colby College,ME,47350
2,"4-year, private not-for-profit",Kenyon College,OH,47330
2,"4-year, private not-for-profit",Cornell University,NY,47286
2,"4-year, private not-for-profit",Northwestern University,IL,47251
2,"4-year, private not-for-profit",Duke University,NC,47243
2,"4-year, private not-for-profit",Haverford College,PA,47214
2,"4-year, private not-for-profit",Macalester College,MN,47195
2,"4-year, private not-for-profit",Johns Hopkins University,MD,47060
2,"4-year, private not-for-profit",Drexel University,PA,47051
2,"4-year, private not-for-profit",Bates College,ME,47030
2,"4-year, private not-for-profit",Pitzer College,CA,47020
2,"4-year, private not-for-profit",University of Rochester,NY,46960
2,"4-year, private not-for-profit",Bowdoin College,ME,46808
2,"4-year, private not-for-profit",Georgetown University,DC,46744
2,"4-year, private not-for-profit",Pepperdine University,CA,46692
2,"4-year, private not-for-profit",Franklin W Olin College of Engineering,MA,46681
2,"4-year, private not-for-profit",University of Richmond,VA,46680
2,"4-year, private not-for-profit",Bennington College,VT,46667
2,"4-year, private not-for-profit",Boston University,MA,46664
2,"4-year, private not-for-profit",Washington University in St Louis,MO,46467
2,"4-year, private not-for-profit",Wheaton College,MA,46423
2,"4-year, private not-for-profit",Colorado College,CO,46410
2,"4-year, private not-for-profit",Lafayette College,PA,46385
2,"4-year, private not-for-profit",University of Notre Dame,IN,46237
2,"4-year, private not-for-profit",Wake Forest University,NC,46200
2,"4-year, private not-for-profit",New York University,NY,46170
2,"4-year, private not-for-profit",Ursinus College,PA,46080
2,"4-year, private not-for-profit",Swarthmore College,PA,46060
2,"4-year, private not-for-profit",Middlebury College,VT,46044
2,"4-year, private not-for-profit",Barnard College,NY,46040
2,"4-year, private not-for-profit",Cleveland Institute of Music,OH,46027
